Date,Username,Tweet
2018-11-16T21:37:34+00:00,IrishWomensCric,"It’s a spectacular old ground. #Bourda 

#BackingGreen #WT20 ☘️🏏 https://t.co/jqYBt4awZq"
2018-11-16T21:34:16+00:00,IrishWomensCric,"Some good batting practice at Bourda Cricket Ground. 

#BackingGreen #WT20 🏏☘️ https://t.co/7QnXGnwZmf"
2018-11-16T21:31:40+00:00,IrishWomensCric,"Training at the historic Bourda Cricket Ground. Another day in #Cricket life

#BackingGreen #WT20 ☘️🏏 https://t.co/zoNZrMxjAo"
2018-11-16T21:28:43+00:00,IrishWomensCric,"Training day...but this time we were at the historic Bourda Cricket Ground in Georgetown. Amazing history attached to this place. 

#BackingGreen #WT20 🏏☘️ https://t.co/oqyONlTQuO"
2018-11-16T16:18:42+00:00,IrishWomensCric,"Behind-the-scenes: we catch up with @LaraMaritz12 and @rebeccastokell3 to chat about their first world cups, the tournament and...where the best foot massages are.

#BackingGreen #WT20 https://t.co/3dzB7WpUlD"
2018-11-15T23:39:36+00:00,IrishWomensCric,https://t.co/E6djIQz2iW
2018-11-15T22:35:06+00:00,IrishWomensCric,MATCH REPORT: Ireland fall short in run chase against India -- https://t.co/eglNtMy2Cq #BackingGreen #WT20 #INDvIRE https://t.co/KBUq6R14bU
2018-11-15T17:48:39+00:00,IrishWomensCric,We think she's incredible too! 😀
2018-11-15T17:47:30+00:00,IrishWomensCric,"At the end of 14 overs, we are 66-2. @izzyjoyce 20*, @lauradel14 7*. Live scorecard: https://t.co/sgWMna7Iig

#BackingGreen #WT20 #INDvIRE https://t.co/q4XM62EaIn"
2018-11-15T17:44:59+00:00,IrishWomensCric,"A local choir certainly adding to the occasion! 👍

#BackingGreen #WT20 #INDvIRE https://t.co/94zosD3rGk"
2018-11-15T17:38:37+00:00,IrishWomensCric,"If you tune into @BBCSport radio shortly you’ll hear an interview with @thelewdog50! 

#BackingGreen #WT20"
2018-11-15T17:30:24+00:00,IrishWomensCric,"Alas @ShillersC is gone stumped. Another good innings, this time 23 off 22. Captain @lauradel14 joins @izzyjoyce. #BackingGreen #WT20 #INDvIRE https://t.co/2LLqEPOOFT"
2018-11-15T17:14:42+00:00,IrishWomensCric,"Some of the entertainment around the game. 

#BackingGreen #WT20 
#INDvIRE 
☘️🏏💃 https://t.co/wvOiHbdVl4"
2018-11-15T17:11:11+00:00,IrishWomensCric,@kjgalvin93 @Irelandcricket 👍 Good one Kevin!
2018-11-15T17:09:40+00:00,IrishWomensCric,"Shot @ShillersC. Away through the on-side for four. Ireland 27-0 after five overs. Live scorecard: https://t.co/sgWMna7Iig

#BackingGreen #WT20 #INDvIRE https://t.co/cCNomqEm5A"
2018-11-15T16:50:38+00:00,IrishWomensCric,"Ok, good end of innings bowling by the Irish bowling unit restricts India to 145-6. About to start the run chase.

#BackingGreen #Wt20 #INDvIRE https://t.co/pJ6rDqBthR"
2018-11-15T16:09:57+00:00,IrishWomensCric,Yes @maryolo81 and @lauradel14. The combination produce a stumping and India now 107-2. #BackingGreen #WT20 https://t.co/L1dXssZtNx
2018-11-15T16:08:09+00:00,IrishWomensCric,".@lucyoreilly991 bowling. After 14 overs India is 102-1. 
#BackingGreen #INDvIRE #WT20 https://t.co/l4mfuaQm4E"
2018-11-15T15:59:26+00:00,IrishWomensCric,Smriti Mandhana before she was dismissed earlier. India now 87-1 after 12 overs. #BackingGreen #WT20 #INDvIRE https://t.co/28KNETbEeu
2018-11-15T15:51:32+00:00,IrishWomensCric,"First breakthrough to @kim_garth. India 67-1 after 10 overs. 

#BackingGreen #WT20 #INDvIRE https://t.co/5sgcBa9ZFF"
2018-11-15T15:22:41+00:00,IrishWomensCric,"Earlier. We were seeing red in the warm-ups.

#BadPun #BackingGreen #WT20 #INDvIRE https://t.co/umKCXfb6Dw"
2018-11-15T15:09:54+00:00,IrishWomensCric,"Remarkably we are away pretty much on time. I say ""remarkably"" because this was our arrival! https://t.co/rJygNyc6OT 

#BackingGreen #WT20 #INDvIRE"
2018-11-15T15:02:04+00:00,IrishWomensCric,"LIVE SCORECARD: If you can't watch the match on TV, here is the link to the live scorecard -- https://t.co/d3VMSPn2lS

We won the toss and will bowl first. 

Now, let's be #BackingGreen! ☘️🏏 https://t.co/Hja3RW2B70"
2018-11-15T14:57:33+00:00,IrishWomensCric,"The Ireland team for today's third Group Stage match:

🏏 Laura Delany
🏏 Kim Garth
🏏 Isobel Joyce
🏏 Shauna Kavanagh
🏏 Gaby Lewis
🏏 Lara Maritz
🏏 Lucy O'Reilly
🏏 Celeste Raack
🏏 Eimear Richardson
🏏 Clare Shillington
🏏 Mary Waldron

#BackingGreen #WT20 #INDvIRE"
2018-11-15T14:18:35+00:00,IrishWomensCric,@soniaagrith Cheers Sonia! ☘️🏏
2018-11-15T14:17:40+00:00,IrishWomensCric,"Question to an Indian journalist: ""If we get a decent game in today, how many people back at home would be watching this?""

Answer: ""Many, many people. Easily 100 million.""

#WT20 #INDvIRE #CantSeeCantBe #20x20 https://t.co/lBInA1jlfJ"
2018-11-15T13:59:43+00:00,IrishWomensCric,@Siggo Yep. Covers starting to come off. Supposedly a “quick drying” ground. So as long as no more wet stuff falls from the sky... 🤞 https://t.co/6tXI86bQx4
2018-11-15T13:51:30+00:00,IrishWomensCric,Not a great start to the day! #BackingGreen #WT20 https://t.co/52Z8mOhfZ8
2018-11-15T13:51:27+00:00,IrishWomensCric,"Heading to the bus. 
#BackingGreen #WT20 https://t.co/ejwebZwK5S"
2018-11-15T12:33:19+00:00,IrishWomensCric,Set for the 🚌 to the ground. Match starts at 11am local time (3pm GMT). #BackingGreen #WT20 ☘️🏏 https://t.co/0G8RfCofqW
2018-11-15T10:35:46+00:00,IrishWomensCric,A reminder that today’s match between Ireland and India at the @WorldT20 tournament is at the earlier time of 11am local time (or 3pm GMT). #BackingGreen #WT20 https://t.co/7PFGMUTU5l
2018-11-14T20:44:51+00:00,IrishWomensCric,"Behind-the-scenes: we catch up with spinning all-rounder @erichardson8 to chat about her career, her Kiwi twang and... why her international debut counted - or didn’t count. Or did it? 🤔

👀 :  https://t.co/Ty5YrHvIKf

#BackingGreen #WT20 https://t.co/k4quQrCvc9"
2018-11-14T20:11:24+00:00,IrishWomensCric,"Head Coach Aaron Hamilton and pace bowler @lucyoreilly991 discuss the @WorldT20 tournament and look ahead to the India match tomorrow: https://t.co/WNOEbgtCcB

#BackingGreen #WT20 #CantSeeCantBe https://t.co/0Sjg4RKinM"
2018-11-14T16:44:55+00:00,IrishWomensCric,"Behind-the-scenes: another day between matches and plenty still to do. Media interviews and gym this morning. #TournamentLife

#BackingGreen #WT20 https://t.co/039zKp5Din"
2018-11-14T16:24:10+00:00,IrishWomensCric,@ahealy77 @WorldT20 Cheers Alyssa. Appreciate it. 👍
2018-11-14T15:48:34+00:00,IrishWomensCric,@HassanA46409700 @WorldT20 Thank you! 🙏
2018-11-14T14:53:52+00:00,IrishWomensCric,"What is as important as playing in tournaments like the @WorldT20 is the impact it has on those who watch it. Our performances today can inspire the players of tomorrow. Thanks to @Herdotie for their support for this: https://t.co/FGFeRosL26 

#BackingGreen #20x20 #CantSeeCantBe https://t.co/HQPV2pFZ91"
2018-11-14T13:46:25+00:00,IrishWomensCric,"Behind-the-scenes: we wouldn’t be as well coordinated without our fantastic liaison officer, Kerisa Christian. Thanks Kerry for all your support! 👍

#BackingGreen #WT20 #ThanksKerisa https://t.co/zYk7H1XaNA"
2018-11-13T23:09:06+00:00,IrishWomensCric,Congratulations to @TheRealPCB for a hard fought win tonight. #BackingGreen #WT20 https://t.co/tNtyIJ5xuT
2018-11-13T22:53:43+00:00,IrishWomensCric,A boundary to @maryolo81. #BackingGreen #WT20 https://t.co/prVXlglBX5
2018-11-13T22:40:08+00:00,IrishWomensCric,Five overs to go - Ireland 81-4. 59 to win off 30 balls. Live scorecard: https://t.co/AYIU6WMg2G #BackingGreen #WT20 #PAKvIRE
2018-11-13T22:37:59+00:00,IrishWomensCric,"Review overturned, and @izzyjoyce is adjudged LBW for 30. Ireland now 76-4. We need 64 off 34 to win. Live scorecard: https://t.co/AYIU6WMg2G #BackingGreen #WT20"
2018-11-13T22:32:02+00:00,IrishWomensCric,SCORE UPDATE: Ireland 66-3 after 13 overs. 74 from 42 balls to win. Live scorecard: https://t.co/AYIU6WMg2G #BackingGreen #WT20 https://t.co/U6FzoeI0Lo
2018-11-13T22:08:13+00:00,IrishWomensCric,@KavanaghsArklow I should have known better... 😳
2018-11-13T22:05:41+00:00,IrishWomensCric,"Earlier. @maryolo81 whips off the bails. While this attempt was ruled not out, she claimed a stumping a few overs later. #BackingGreen #WT20 #PAKvIRE https://t.co/cRRY6jD5k6"
2018-11-13T22:00:32+00:00,IrishWomensCric,Come on @ShillersC! Back-to-back boundaries in that over from the opener. Ireland is 32-1 after five overs. Live scorecard: https://t.co/AYIU6WMg2G #BackingGreen #WT20 #PAKvIRE
2018-11-13T21:57:06+00:00,IrishWomensCric,Vocal support for the team from the travelling fans. #BackingGreen #WT20 #PAKvIRE https://t.co/HNePq9KJGT
2018-11-13T21:41:07+00:00,IrishWomensCric,The Ireland innings about to get underway under floodlights. 140 runs for victory. #BackingGreen #WT20 https://t.co/DwZk4OwDMi
2018-11-13T21:36:38+00:00,IrishWomensCric,END OF INNINGS: Pakistan made 139-6 from their 20 overs. Full scorecard: https://t.co/AYIU6WMg2G #BackingGreen #WT20 #PAKvIRE https://t.co/hGa0WQfHou
2018-11-13T21:14:31+00:00,IrishWomensCric,VIDEO: Watch the run out by @izzyjoyce -- https://t.co/lEWo8ihWi4 #BackingGreen #WT20 https://t.co/ULTiIFnxd3
2018-11-13T21:12:50+00:00,IrishWomensCric,"Brave and quick keeping from @maryolo81, standing up at the stumps to @lucyoreilly991 and stopping the batter advancing down the wicket.#BackingGreen #WT20"
2018-11-13T21:10:36+00:00,IrishWomensCric,WICKET! @Raacky2 gets her first wicket! #BackingGreen #WT20 https://t.co/lAYHwjPK7g
2018-11-13T21:03:08+00:00,IrishWomensCric,View from the Media Centre. #BackingGreen #WT20 https://t.co/TCglhnN56Z
2018-11-13T21:00:17+00:00,IrishWomensCric,"At the 15 over mark, Pakistan is 93-2. Live scorecard: https://t.co/AYIU6WuEE6 #BackingGreen #WT20 #PAKvIRE https://t.co/Z9bedPA59e"
2018-11-13T20:58:29+00:00,IrishWomensCric,VIDEO: Analysis of @lucyoreilly991's bowling action -- https://t.co/3oEgJD3bhw #BackingGreen #WT20 https://t.co/EdBclQvHzr
2018-11-13T20:48:06+00:00,IrishWomensCric,.@CiaraJMetcalfe has 1-6 from two overs so far. #BackingGreen #WT20 #PAKvIRE https://t.co/GVfr8zVMUp
2018-11-13T20:42:02+00:00,IrishWomensCric,"WICKET!! Beautiful fielding by @izzyjoyce - a run out! Pakistan now 53-2 after 10 overs. Live scorecard: https://t.co/AYIU6WMg2G

#BackingGreen #WT20 #PAKvIRE ☘️🏏"
2018-11-13T20:37:49+00:00,IrishWomensCric,@IrlEmbIndia @Irelandcricket 👍
2018-11-13T20:34:22+00:00,IrishWomensCric,"OK, good one! Love the stat! ☘️🏏"
