Date,Username,Tweet
2018-11-28T13:30:00+00:00,BCCI,"The 1-minute wrap with Team India 😎😅😅

Who is always hungry? Who is a phone addict? Many fun facts about #TeamIndia on the sidelines of a headshot shoot. 

Find out here ----&gt; https://t.co/ECHJ56HhKe - by @28anand https://t.co/jdPcjWF8g0"
2018-11-28T04:15:13+00:00,BCCI,It has started to rain yet again and the day's play has been called off. Coin toss at 9:30AM local time and play to start at 10:00AM
2018-11-28T03:50:43+00:00,BCCI,It has gotten clear and we are expecting the toss to take place at 15:30 local time and the match will start at 16:00PM local time. https://t.co/MRW4yNU9PK
2018-11-27T23:21:46+00:00,BCCI,Pouring! Grim chances of play here. https://t.co/kgzfnFLx21
2018-11-27T22:52:02+00:00,BCCI,The SCG under a cloud cover at the moment. Stay tuned for further updates from the tour game against CA XI 🌧️🌧️ https://t.co/fRYmyb1VGD
2018-11-27T10:30:36+00:00,BCCI,A day full of prep at the SCG before the tour game against CA XI #TeamIndia https://t.co/intzeOlleI
2018-11-27T07:42:08+00:00,BCCI,Prep underway as #TeamIndia gear up for their tour game against CA XI https://t.co/R72vkck2Yu
2018-11-27T05:09:32+00:00,BCCI,A bundle of energy and a live wire on the field. Here's wishing @ImRaina a happy and cheerful birthday 🎂🍰 https://t.co/wtIA44rbMQ
2018-11-26T07:05:07+00:00,BCCI,"The feeling is always good when you contribute in a winning way - @krunalpandya24 tells @Jaspritbumrah93 in this candid chat post match at the SCG.

Full interview here ⏯️ https://t.co/6koVgGIl1G #AUSvIND #TeamIndia - by @28anand https://t.co/37t5XP5eM2"
2018-11-26T05:11:01+00:00,BCCI,"SPECIAL: What's in a pancake? 

@klrahul11, @DineshKarthik &amp; @Sundarwashi5 bond over breakfast
Some lip smacking pancakes, tales from Australia and the perfect ""cheat meal"" - throwback to the sumptuous time the lads had in Brisbane - by @28anand 

📹📹https://t.co/G7OK7HSnhI https://t.co/z5EE7r8CmN"
2018-11-25T11:32:30+00:00,BCCI,"Player of the series goes to @SDhawan25 🙌🙌😎

#AUSvIND https://t.co/jMJMjSy0eD"
2018-11-25T11:16:56+00:00,BCCI,3rd T20I. It's all over! India won by 6 wickets https://t.co/W9u8eYCJCB #AusvInd
2018-11-25T11:16:40+00:00,BCCI,"3rd T20I. 19.4: A Tye to V Kohli (61), 4 runs, 168/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T11:16:29+00:00,BCCI,"INDIA WIN! 🇮🇳🇮🇳

Level the three match series 1-1 #AUSvIND https://t.co/m5DeOC6KO2"
2018-11-25T11:15:48+00:00,BCCI,"3rd T20I. 19.3: A Tye to V Kohli (57), 4 runs, 164/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T11:11:38+00:00,BCCI,"3rd T20I. 18.3: M Starc to D Karthik (19), 4 runs, 156/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T11:07:56+00:00,BCCI,"3rd T20I. 17.5: A Tye to D Karthik (15), 6 runs, 149/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T11:07:25+00:00,BCCI,"FIFTY! 👏👏

Here comes the 19th T20I half-century for @imVkohli. Will he see the team through to victory?

#AUSvIND https://t.co/udFTjYQ53m"
2018-11-25T11:02:44+00:00,BCCI,"3rd T20I. 16.3: G Maxwell to V Kohli (45), 6 runs, 133/4 https://t.co/W9u8eYCJCB #AusvInd"
2018-11-25T10:58:19+00:00,BCCI,"3rd T20I. 15.3: A Tye to V Kohli (37), 6 runs, 124/4 https://t.co/W9u8eYCJCB #AusvInd"
